time,channel_1,channel_2,channel_3
4.880000,0.016041,0.057071,-0.119932
4.900000,0.020529,0.062240,-0.126985
4.920000,0.023045,0.066266,-0.132188
4.940000,0.023584,0.069274,-0.135504
4.960000,0.022199,0.071405,-0.136935
4.980000,0.018996,0.072808,-0.136523
5.000000,0.014133,0.073634,-0.134347
5.020000,0.007812,0.074026,-0.130517
5.040000,0.000273,0.074112,-0.125174
5.060000,-0.008213,0.073996,-0.118484
5.080000,-0.017351,0.073758,-0.110629
5.100000,-0.026834,0.073444,-0.101808
5.120000,-0.036348,0.073066,-0.092226
5.140000,-0.045586,0.072600,-0.082090
5.160000,-0.054252,0.071990,-0.071606
5.180000,-0.062071,0.071146,-0.060969
5.200000,-0.068796,0.069953,-0.050361
5.220000,-0.074216,0.068273,-0.039948
5.240000,-0.078160,0.065954,-0.029874
5.260000,-0.080498,0.062836,-0.020258
5.280000,-0.081149,0.058766,-0.011196
5.300000,-0.080076,0.053597,-0.002752
5.320000,-0.077293,0.047205,0.005031
5.340000,-0.072854,0.039497,0.012143
5.360000,-0.066857,0.030412,0.018595
5.380000,-0.059438,0.019937,0.024424
5.400000,-0.050761,0.008104,0.029686
5.420000,-0.041021,-0.005001,0.034454
5.440000,-0.030428,-0.019241,0.038815
5.460000,-0.019204,-0.034424,0.042865
5.480000,-0.007578,-0.050309,0.046702
5.500000,0.004226,-0.066609,0.050428
5.520000,0.015993,-0.083001,0.054137
5.540000,0.027524,-0.099128,0.057916
5.560000,0.038640,-0.114616,0.061839
5.580000,0.049189,-0.129081,0.065964
5.600000,0.059046,-0.142143,0.070331
5.620000,0.068122,-0.153438,0.074958
5.640000,0.076355,-0.162629,0.079840
5.660000,0.083719,-0.169423,0.084951
5.680000,0.090220,-0.173576,0.090241
5.700000,0.095888,-0.174907,0.095637
5.720000,0.100783,-0.173306,0.101047
5.740000,0.104983,-0.168738,0.106361
5.760000,0.108582,-0.161252,0.111454
5.780000,0.111686,-0.150975,0.116190
5.800000,0.114402,-0.138117,0.120426
5.820000,0.116838,-0.122967,0.124016
5.840000,0.119092,-0.105882,0.126817
5.860000,0.121252,-0.087284,0.128694
5.880000,0.123385,-0.067645,0.129521
5.900000,0.125539,-0.047475,0.129190
5.920000,0.127735,-0.027311,0.127614
5.940000,0.129967,-0.007696,0.124727
5.960000,0.132201,0.010833,0.120492
5.980000,0.134376,0.027760,0.114902
6.000000,0.136404,0.042611,0.107980
6.020000,0.138172,0.054963,0.099779
6.040000,0.139550,0.064460,0.090386
6.060000,0.140389,0.070824,0.079917
6.080000,0.140532,0.073865,0.068516
6.100000,0.139819,0.073483,0.056355
6.120000,0.138092,0.069679,0.043626
6.140000,0.135202,0.062550,0.030540
6.160000,0.131019,0.052288,0.017320
6.180000,0.125434,0.039176,0.004199
6.200000,0.118368,0.023580,-0.008590
6.220000,0.109776,0.005937,-0.020815
6.240000,0.099655,-0.013260,-0.032256
6.260000,0.088039,-0.033470,-0.042707
6.280000,0.075012,-0.054128,-0.051980
6.300000,0.060699,-0.074656,-0.059916
6.320000,0.045270,-0.094483,-0.066384
6.340000,0.028939,-0.113065,-0.071288
6.360000,0.011957,-0.129895,-0.074565
6.380000,-0.005392,-0.144524,-0.076194
6.400000,-0.022796,-0.156571,-0.076191
6.420000,-0.039924,-0.165738,-0.074614
6.440000,-0.056432,-0.171812,-0.071556
6.460000,-0.071975,-0.174679,-0.067149
6.480000,-0.086211,-0.174321,-0.061558
6.500000,-0.098818,-0.170818,-0.054976
6.520000,-0.109497,-0.164346,-0.047622
6.540000,-0.117983,-0.155167,-0.039736
6.560000,-0.124052,-0.143623,-0.031569
6.580000,-0.127531,-0.130126,-0.023379
6.600000,-0.128302,-0.115139,-0.015427
6.620000,-0.126305,-0.099167,-0.007966
6.640000,-0.121545,-0.082737,-0.001236
6.660000,-0.114089,-0.066383,0.004542
6.680000,-0.104070,-0.050628,0.009172
6.700000,-0.091680,-0.035970,0.012488
6.720000,-0.077173,-0.022861,0.014360
6.740000,-0.060850,-0.011702,0.014697
6.760000,-0.043061,-0.002823,0.013449
6.780000,-0.024193,0.003522,0.010610
6.800000,-0.004657,0.007163,0.006218
6.820000,0.015115,0.008017,0.000355
6.840000,0.034687,0.006091,-0.006856
6.860000,0.053629,0.001480,-0.015250
6.880000,0.071524,-0.005640,-0.024630
6.900000,0.087987,-0.015015,-0.034766
6.920000,0.102665,-0.026327,-0.045402
