time,channel_1,channel_2,channel_3
8.380000,-0.024414,-0.064974,0.012705
8.400000,-0.041999,-0.073016,0.000377
8.420000,-0.058836,-0.080690,-0.011489
8.440000,-0.074578,-0.087885,-0.022766
8.460000,-0.088914,-0.094481,-0.033364
8.480000,-0.101581,-0.100347,-0.043222
8.500000,-0.112368,-0.105347,-0.052314
8.520000,-0.121120,-0.109345,-0.060639
8.540000,-0.127741,-0.112209,-0.068223
8.560000,-0.132194,-0.113812,-0.075110
8.580000,-0.134501,-0.114042,-0.081361
8.600000,-0.134738,-0.112804,-0.087045
8.620000,-0.133033,-0.110023,-0.092235
8.640000,-0.129555,-0.105652,-0.097004
8.660000,-0.124510,-0.099673,-0.101416
8.680000,-0.118130,-0.092099,-0.105527
8.700000,-0.110667,-0.082978,-0.109378
8.720000,-0.102380,-0.072395,-0.112994
8.740000,-0.093529,-0.060469,-0.116378
8.760000,-0.084364,-0.047354,-0.119517
8.780000,-0.075118,-0.033237,-0.122377
8.800000,-0.065999,-0.018335,-0.124907
8.820000,-0.057187,-0.002892,-0.127041
8.840000,-0.048827,0.012830,-0.128700
8.860000,-0.041026,0.028553,-0.129797
8.880000,-0.033853,0.043989,-0.130240
8.900000,-0.027342,0.058851,-0.129941
8.920000,-0.021487,0.072856,-0.128814
8.940000,-0.016252,0.085735,-0.126787
8.960000,-0.011572,0.097239,-0.123803
8.980000,-0.007357,0.107147,-0.119822
9.000000,-0.003503,0.115271,-0.114830
9.020000,0.000106,0.121463,-0.108838
9.040000,0.003590,0.125620,-0.101885
9.060000,0.007066,0.127685,-0.094037
9.080000,0.010642,0.127653,-0.085388
9.100000,0.014415,0.125569,-0.076061
9.120000,0.018460,0.121530,-0.066201
9.140000,0.022831,0.115683,-0.055973
9.160000,0.027559,0.108219,-0.045558
9.180000,0.032649,0.099374,-0.035151
9.200000,0.038081,0.089417,-0.024948
9.220000,0.043812,0.078647,-0.015146
9.240000,0.049778,0.067387,-0.005935
9.260000,0.055897,0.055969,0.002508
9.280000,0.062074,0.044733,0.010027
9.300000,0.068206,0.034011,0.016489
9.320000,0.074188,0.024123,0.021792
9.340000,0.079916,0.015362,0.025866
9.360000,0.085294,0.007994,0.028677
9.380000,0.090241,0.002241,0.030230
9.400000,0.094689,-0.001718,0.030567
9.420000,0.098593,-0.003758,0.029768
9.440000,0.101929,-0.003808,0.027947
9.460000,0.104697,-0.001857,0.025251
9.480000,0.106920,0.002047,0.021855
